group,name,num_cases,RouteAcc,ProtocolAcc,PrimaryIntentAcc,HRR,HMR,URR,UCR,RC,ClarificationAcc,avg_latency_ms,p95_latency_ms,avg_response_length,num_route_eval_cases,num_protocol_eval_cases,num_primary_intent_eval_cases,num_high_risk_cases,num_low_evidence_cases
ablation,without_input_normalization,3000,0.6076666666666667,0.14,0.6076666666666667,0.8163620539599652,0.1836379460400348,0.0,0.0,0.589,0.9800995024875622,15.418207333321334,35.299399998621084,22.413666666666668,3000,3000,3000,2298,201
ablation,without_multi_intent,3000,0.067,0.0,0.067,0.0,1.0,0.0,0.0,1.0,1.0,38.52950970008775,47.06990000704536,22.203333333333333,3000,3000,3000,2298,201
ablation,without_negation,3000,0.6076666666666667,0.15166666666666667,0.6076666666666667,0.825065274151436,0.17493472584856395,0.0,0.0,0.582,0.9800995024875622,14.579337399959817,34.47479999886127,21.947333333333333,3000,3000,3000,2298,201
ablation,without_protocol_gate,3000,0.6076666666666667,0.0,0.6076666666666667,0.6671018276762402,0.33289817232375984,0.0,0.0,0.912,0.9950248756218906,34.137854899987964,42.88489999453304,22.226,3000,3000,3000,2298,201
ablation,without_safety_rerank,3000,0.6076666666666667,0.14,0.6076666666666667,0.8163620539599652,0.1836379460400348,0.0,0.0,0.589,0.9800995024875622,15.506659833314188,34.203399998659734,22.248333333333335,3000,3000,3000,2298,201
ablation,without_low_evidence,3000,0.6076666666666667,0.14,0.6076666666666667,0.8163620539599652,0.1836379460400348,0.0,0.0,0.589,0.9800995024875622,15.459650933303541,34.318600002734456,23.580666666666666,3000,3000,3000,2298,201
ablation,without_guard,3000,0.6076666666666667,0.14,0.6076666666666667,0.8163620539599652,0.1836379460400348,0.0,0.0,0.589,0.9800995024875622,15.53329940004187,34.59899999870686,22.235666666666667,3000,3000,3000,2298,201
ablation,without_de_optimization,3000,0.6076666666666667,0.14,0.6076666666666667,0.8163620539599652,0.1836379460400348,0.0,0.0,0.589,0.9800995024875622,15.519927400018787,34.602100000483915,22.286333333333335,3000,3000,3000,2298,201
